하오쿠,애견카페,부산,부산 해운대구 송정광어골로 82 안나수빌딩 6층,(지번) 송정동 444-11,https://www.instagram.com/haokoo__dogcafe/,010-8727-5990
카페원빈,애견카페,경기,경기 양평군 청운면 벗고갯길 38,(지번) 청운면 가현리 24-3,https://www.instagram.com/goldnine/,
리틀원,애견카페,경기,경기 남양주시 별내5로23번길 18-26 1층,(지번) 별내동 1085,http://blog.naver.com/cafelittleone,070-7621-0741
개가사는그집,애견카페,경기,경기 파주시 책향기로 573 월드타워3 4층 406호,(지번) 목동동 939-4,#none,031-937-8222
똥꼬발랄,애견카페,전남,전남 목포시 삼학로 323,(지번) 용해동 152-59,#none,010-7535-0588
블루플래닛,애견카페,경기,경기 화성시 향남읍 발안로 644-60,(지번) 향남읍 길성리 62,https://www.instagram.com/blue_planet_0111/,
드림독,애견카페,경기,경기 오산시 세마역로19번길 22-3,(지번) 세교동 612-8,http://blog.naver.com/lovolic,070-8845-6609
너비울허브타임독타임,애견카페,경기,경기 안산시 단원구 너비울길 96,(지번) 화정동 258-1,https://www.instagram.com/herb_dog_time/,
카페빼로,애견카페,경기,경기 이천시 부발읍 경충대로1804번길 26 3동 1~2층,(지번) 부발읍 응암리 103-2,https://www.instagram.com/cafe.perro/,031-637-2582
도로시지켜줄개,애견카페,인천,인천 계양구 안남로 578 2층,(지번) 효성동 25-11,#none,
미스터멍,애견카페,경북,경북 안동시 강남로 490,(지번) 정상동 122-1,https://www.instagram.com/mr_meongcafe,054-854-1259
견궁,애견카페,충북,충북 충주시 성남5길 28 1층,(지번) 성남동 250,#none,010-9029-0050
몽스파 본점,애견카페,제주특별자치도,제주특별자치도 제주시 서사로 28 2층,(지번) 삼도일동 751-1,http://mongspa.kr,064-803-0661
치프리멍,애견카페,경기,경기 화성시 정남면 정남동로207번길 60-16,(지번) 정남면 제기리 545-2,https://blog.naver.com/chiefreemung,010-2979-5566
독스아웃 용인점,애견카페,경기,경기 광주시 도척면 도척로803번길 68-11,(지번) 도척면 방도리 560-8,http://instagram.com/dogsout__/,0507-1350-5605
봉주르봉구,애견카페,경기,경기 광주시 초월읍 대쌍령길 5 2층,(지번) 초월읍 대쌍령리 342-6,http://blog.naver.com/hi_bonggu,031-765-8308
뽀도독,애견카페,경북,경북 구미시 고아읍 들성로 224 1동 2층,(지번) 고아읍 문성리 1404-1,http://pododog.hiad.kr/,054-441-5577
도그휴,애견카페,경북,경북 영천시 신성일로 300,(지번) 괴연동 653,http://www.doghue.com,
빈스독,애견카페,서울,서울 동대문구 이문로28길 4 1층,(지번) 이문동 287-41,#none,
애견카페왕,애견카페,경기,경기 남양주시 경춘로773번길 12-16,(지번) 일패동 65-27,#none,031-554-2001
왈,애견카페,경기,경기 남양주시 늘을1로16번안길 3-9 1층,(지번) 호평동 632-6,https://www.instagram.com/_ywal_/,
카페애견,애견카페,충남,충남 천안시 서북구 성성4길 43 업성호수타운 1층,(지번) 성성동 39-8,https://instagram.com/ra_xbong,
댕댕이블루스,애견카페,경기,경기 오산시 배무니로 19,(지번) 지곶동 산 22,https://www.instagram.com/dangdang_blues/,031-377-0027
더멍멍컴퍼니,애견카페,충북,충북 청주시 서원구 궁뜰로102번길 36,(지번) 장성동 19,https://instagram.com/themungmung.co,
이누인,애견카페,대전,"대전 유성구 계백로421번길 53-6 1,2층",(지번) 방동 455-2,http://inuinn.com,010-4725-4111
몽슈,애견카페,경기,경기 성남시 분당구 서현로439번길 9,(지번) 분당동 99-9,https://www.instagram.com/bichonfrise_pet_stylist/,031-706-1331
애니펫애견카페,애견카페,부산,부산 수영구 망미로7번길 69,(지번) 광안동 1026-12,http://smartstore.naver.com/anipet,051-759-1312
장재로167,애견카페,경남,경남 김해시 한림면 장재로 167,(지번) 한림면 안하리 산 232,http://www.instagram.com/jjr167_dogcafe,010-2406-0167
우주의행성,애견카페,경기,경기 안산시 단원구 초지로 94 한솔프라자 204호,(지번) 초지동 735-3,https://blog.naver.com/bpanda2,031-402-1546
너와함께할개,애견카페,울산,울산 울주군 삼남읍 수남벚꽃길 11-46,(지번) 삼남읍 교동리 1709-9,#none,052-716-0052
카페세븐,애견카페,경남,경남 김해시 금관대로 187 1층,(지번) 대청동 800-11,https://sevencafe3377.modoo.at/,055-331-3377
코코스퀘어 현대 스페이스원점,애견카페,경기,경기 남양주시 다산순환로 50 1층,(지번) 다산동 6141,https://www.coccosquare.com,031-8078-2135
은퇴한 수의사의저택,애견카페,서울,서울 서대문구 가좌로 78 1층,(지번) 홍은동 396-26,http://eunsoojeo.modoo.at,02-303-7959
제이도그,애견카페,서울,서울 강북구 인수봉로 221-1,(지번) 수유동 410-44,#none,
커피먹고멍멍,애견카페,경기,경기 용인시 처인구 이동읍 이원로 517 1층,(지번) 이동읍 묵리 432,http://커피먹고멍멍.com,010-7324-5987
몽앤츄,애견카페,서울,서울 도봉구 노해로63길 84-9 107호,(지번) 창동 135-28,#none,010-6589-6331
언더독cafe&school,애견카페,인천,인천 남동구 은봉로315번길 4,(지번) 논현동 594-20,http://blog.naver.com/biends2002,
개편한세상,애견카페,경기,경기 수원시 권선구 금곡로102번길 55 진흥빌딩 202호,(지번) 금곡동 1087,http://www.개편한세상.com,070-4038-2848
까네지노,애견카페,서울,서울 동대문구 전농로 43,(지번) 답십리동 267-2,https://www.instagram.com/canejino,02-3394-8542
카페410앤독,애견카페,경기,경기 수원시 영통구 동수원로 533 지하1층,(지번) 원천동 85-23,http://blog.naver.com/aginim,
도그의 하루,애견카페,인천,인천 연수구 컨벤시아대로 81 드림시티 314호,(지번) 송도동 3-2,http://cafe.daum.net/dogs-oneday,032-859-7676
헤이브로,애견카페,경기,경기 화성시 봉담읍 샘마을길 12 브릭스퀘어 F층 401호,(지번) 봉담읍 상리 26-69,https://blog.naver.com/jwjs8985,070-8899-8985
개개인,애견카페,경기,경기 남양주시 호평로69번길 19-2,(지번) 호평동 189-5,https://www.instagram.com/_g_g_in/,
바바빈,애견카페,대구,대구 수성구 용학로 21-1,(지번) 상동 706,http://m.townspot.co.kr/ljm3669/,053-767-2669
댕라운지,애견카페,대전,대전 서구 대덕대로317번길 20 6층 601호,(지번) 월평동 245,#none,
오늘도댕댕,애견카페,서울,서울 강서구 방화동로 59 2층 201호,(지번) 방화동 606-112,http://blog.naver.com/ohohdeng,02-6080-1389
펫소풍,애견카페,제주특별자치도,제주특별자치도 서귀포시 안덕면 화순서서로 458,(지번) 안덕면 서광리 2188-1,#none,
놀러오개,애견카페,경기,경기 파주시 경의로 1108 월드타워7 4층 405호,(지번) 야당동 1074,#none,031-944-8520
노아의방주,애견카페,경남,경남 사천시 정동면 화암길 180,(지번) 정동면 화암리 177-1,#none,055-852-4400
디비디비,애견카페,광주,광주 북구 우치로 885,(지번) 용전동 1211-8,https://www.instagram.com/dbdb_dog_cafe/,062-572-0707
개밥주는여자,애견카페,광주,광주 광산구 하완길 71,(지번) 수완동 363-4,http://www.instagram.com/gebob_nyeo,010-8252-2873
웅천애견카페,애견카페,전남,전남 여수시 예울마루로 37-53,(지번) 웅천동 1696-3,#none,061-692-0507
개스타그램,애견카페,경기,경기 평택시 신장로 3,(지번) 신장동 224-5,https://instagram.com/dog_stagram_cafe,031-664-0420
하루의하루,애견카페,서울,서울 구로구 가마산로 232-11,(지번) 구로동 82-7,#none,
신나개놀개,애견카페,인천,인천 미추홀구 독배로 305 이한프라자 3층,(지번) 용현동 604-5,#none,070-8882-7677
개집,애견카페,경기,경기 평택시 지산천로 10-1,(지번) 독곡동 308-2,http://www.facebook.com/애견카페-a-dog-house-개집-2173155279591900,
헤이브로,애견카페,경기,경기 화성시 봉담읍 샘마을길 12 브릭스퀘어 F층 401호,(지번) 봉담읍 상리 26-69,https://blog.naver.com/jwjs8985,070-8899-8985
개개인,애견카페,경기,경기 남양주시 호평로69번길 19-2,(지번) 호평동 189-5,https://www.instagram.com/_g_g_in/,
바바빈,애견카페,대구,대구 수성구 용학로 21-1,(지번) 상동 706,http://m.townspot.co.kr/ljm3669/,053-767-2669
댕라운지,애견카페,대전,대전 서구 대덕대로317번길 20 6층 601호,(지번) 월평동 245,#none,
오늘도댕댕,애견카페,서울,서울 강서구 방화동로 59 2층 201호,(지번) 방화동 606-112,http://blog.naver.com/ohohdeng,02-6080-1389
펫소풍,애견카페,제주특별자치도,제주특별자치도 서귀포시 안덕면 화순서서로 458,(지번) 안덕면 서광리 2188-1,#none,
놀러오개,애견카페,경기,경기 파주시 경의로 1108 월드타워7 4층 405호,(지번) 야당동 1074,#none,031-944-8520
노아의방주,애견카페,경남,경남 사천시 정동면 화암길 180,(지번) 정동면 화암리 177-1,#none,055-852-4400
디비디비,애견카페,광주,광주 북구 우치로 885,(지번) 용전동 1211-8,https://www.instagram.com/dbdb_dog_cafe/,062-572-0707
개밥주는여자,애견카페,광주,광주 광산구 하완길 71,(지번) 수완동 363-4,http://www.instagram.com/gebob_nyeo,010-8252-2873
웅천애견카페,애견카페,전남,전남 여수시 예울마루로 37-53,(지번) 웅천동 1696-3,#none,061-692-0507
개스타그램,애견카페,경기,경기 평택시 신장로 3,(지번) 신장동 224-5,https://instagram.com/dog_stagram_cafe,031-664-0420
하루의하루,애견카페,서울,서울 구로구 가마산로 232-11,(지번) 구로동 82-7,#none,
신나개놀개,애견카페,인천,인천 미추홀구 독배로 305 이한프라자 3층,(지번) 용현동 604-5,#none,070-8882-7677
개집,애견카페,경기,경기 평택시 지산천로 10-1,(지번) 독곡동 308-2,http://www.facebook.com/애견카페-a-dog-house-개집-2173155279591900,
도그라운드,애견카페,강원,강원 강릉시 옥가로 29,(지번) 옥천동 281-4,#none,070-5017-5900
장안숲므로,애견카페,부산,부산 기장군 장안읍 방모산2길 37,(지번) 장안읍 기룡리 산 192-3,#none,051-728-7324
돌봄 불당점,애견카페,충남,충남 천안시 서북구 불당26로 161 4층,(지번) 불당동 1474,#none,041-551-7515
개톡,애견카페,부산,부산 동래구 여고로 123 1층,(지번) 사직동 158-51,http://www.instagram.com/gaetalk2795,051-503-2795
피터펫카페 서면삼정타워점,애견카페,부산,부산 부산진구 중앙대로 672 7층,(지번) 부전동 227-2,https://www.instagram.com/3jung.ptp/,051-520-3721
불도저,애견카페,서울,서울 강남구 테헤란로19길 78,(지번) 역삼동 612-3,#none,
멍박스,애견카페,서울,서울 성북구 보문로34길 39 2층,(지번) 동선동1가 48,https://blog.naver.com/tmdwo1639,
댕댕클럽,애견카페,강원,강원 강릉시 사임당로 141,(지번) 홍제동 657-4,#none,033-647-7000
고양이동산,애견카페,경기,경기 파주시 상지석안길 35,(지번) 상지석동 177-53,#none,
더베이커스더즌,애견카페,강원,강원 원주시 지정면 지정로 1393,(지번) 지정면 판대리 643-1,http://www.palaisdecharming.com,031-771-3440
보니퍼피,애견카페,경기,경기 양주시 회천남로 76 한덕타워 2층,(지번) 옥정동 963-18,#none,070-8614-0827
맘마,애견카페,서울,서울 송파구 중대로 312 1층,(지번) 오금동 95-6,https://www.instagram.com/mamma_petdining/,0507-1439-7951
퍼스펫파크,애견카페,경북,경북 칠곡군 지천면 송정수정길 28-2,(지번) 지천면 송정리 1076-2,https://instagram.com/pers_pet_park_cg,054-977-5362
멍클레르,애견카페,경기,경기 고양시 덕양구 무민로35번길 1 1층,(지번) 대자동 969-1,http://instagram.com/mungcler_dog,010-5947-0057
개편한세상,애견카페,경북,경북 포항시 북구 환호공원길 19-1,(지번) 환호동 378-16,https://www.instagram.com/dogfree.1/,010-8567-4444
행복하개키울고양 보문센터,애견카페,서울,서울 성북구 고려대로11길 24 2층,(지번) 안암동2가 81,http://haengbokcenter.modoo.at,0507-1326-3828
울루라떼,애견카페,경기,경기 용인시 처인구 모현읍 모산로 79,(지번) 모현읍 왕산리 27,http://blog.naver.com/ululatte,031-334-5950
갬성독,애견카페,강원,강원 강릉시 남부로63번길 11-20,(지번) 내곡동 396-1,#none,
샵플,애견카페,경기,경기 수원시 팔달구 정조로791번길 17 1층,(지번) 남창동 115-1,http://instagram.com/shop_ple9,
피타펫,애견카페,경기,경기 안양시 동안구 귀인로190번길 39-32,(지번) 평촌동 919-2,http://pitapet.modoo.at,
땡큐로드,애견카페,경기,경기 양주시 광적면 광적로188번길 3,(지번) 광적면 석우리 441-7,#none,031-855-4946
멍앤멍스,애견카페,경기,경기 파주시 심학산로 72,(지번) 서패동 145-1,https://www.instagram.com/meongnmeongs/,010-2931-1577
우다다애견카페,애견카페,부산,부산 북구 금곡대로 302 4층,(지번) 화명동 1469-11,http://blog.naver.com/cici9716/,051-365-7222
빌리지도그,애견카페,광주,광주 북구 양산택지로 105,(지번) 본촌동 3003,#none,062-571-7157
몽구네애견카페,애견카페,대구,대구 중구 북성로3길 55,(지번) 수창동 145-1,#none,
카페하일런,애견카페,경기,경기 여주시 세종대왕면 영릉로 489-6,(지번) 세종대왕면 왕대리 70-7,https://www.instagram.com/cafe_heilen/,
자두야놀자,애견카페,경기,경기 용인시 처인구 포곡읍 한금로 131,(지번) 포곡읍 금어리 516-1,#none,010-4875-6156
왈왈이 무실점,애견카페,강원,강원 원주시 무실본동길 44 1층,(지번) 무실동 1784-9,https://www.facebook.com/walwalmoosil,033-732-6433
개스트,애견카페,전남,전남 화순군 한천면 용암길 48-87,(지번) 한천면 금전리 302,http://instagram.com/dog.fitness.park_gaest,010-6201-8744
어도러블독,애견카페,강원,강원 홍천군 홍천읍 홍천로 491 2층,(지번) 홍천읍 갈마곡리 426-3,#none,033-433-3631
아지트,애견카페,부산,부산 중구 비프광장로 3,(지번) 부평동2가 42-3,#none,
에코독,애견카페,경기,경기 수원시 영통구 권선로908번길 3 유성빌딩 4층,(지번) 신동 936,http://blog.naver.com/eco_dog,031-206-7070
퍼피&도그애견카페,애견카페,경남,경남 창녕군 길곡면 길곡로 137,(지번) 길곡면 길곡리 1228,https://www.facebook.com/puppyanddog/,055-521-4314
바람구름,애견카페,대구,대구 남구 명덕로64길 26 1층,(지번) 이천동 197-5,#none,010-8687-7696
펫그라운드,애견카페,부산,부산 북구 만덕대로 119 1층,(지번) 덕천동 375-5,http://blog.naver.com/r882521,051-332-8060
